PassengerId,Survived,Pclass,SibSp,Parch,Ticket,Fare,Embarked,AgeCleaned,CabinCleaned,genderCleaned,Last_Name,Title,First_Name
832,1,2,1,1,29106,18.75,S,0.829999983,Not Specified,Male,Richards,Master., George Sibley
833,0,3,0,0,2671,7.229199886,C,29.7,Not Specified,Male,Saad,Mr., Amin
834,0,3,0,0,347468,7.854199886,S,23,Not Specified,Male,Augustsson,Mr., Albert
835,0,3,0,0,2223,8.300000191,S,18,Not Specified,Male,Allum,Mr., Owen George
836,1,1,1,1,PC 17756,83.15830231,C,39,E49,Female,Compton,Miss., Sara Rebecca
837,0,3,0,0,315097,8.662500381,S,21,Not Specified,Male,Pasic,Mr., Jakob
838,0,3,0,0,392092,8.050000191,S,29.7,Not Specified,Male,Sirota,Mr., Maurice
839,1,3,0,0,1601,56.49580002,S,32,Not Specified,Male,Chip,Mr., Chang
840,1,1,0,0,11774,29.70000076,C,29.7,C47,Male,Marechal,Mr., Pierre
841,0,3,0,0,SOTON/O2 3101287,7.925000191,S,20,Not Specified,Male,Alhomaki,Mr., Ilmari Rudolf
842,0,2,0,0,S.O./P.P. 3,10.5,S,16,Not Specified,Male,Mudd,Mr., Thomas Charles
843,1,1,0,0,113798,31,C,30,Not Specified,Female,Serepeca,Miss., Augusta
844,0,3,0,0,2683,6.4375,C,34.5,Not Specified,Male,Lemberopolous,Mr., Peter L
845,0,3,0,0,315090,8.662500381,S,17,Not Specified,Male,Culumovic,Mr., Jeso
846,0,3,0,0,C.A. 5547,7.550000191,S,42,Not Specified,Male,Abbing,Mr., Anthony
847,0,3,8,2,CA. 2343,69.55000305,S,29.7,Not Specified,Male,Sage,Mr., Douglas Bullen
848,0,3,0,0,349213,7.895800114,C,35,Not Specified,Male,Markoff,Mr., Marin
849,0,2,0,1,248727,33,S,28,Not Specified,Male,Harper,Rev., John
850,1,1,1,0,17453,89.10420227,C,29.7,C92,Female,Goldenberg,Mrs., Samuel L (Edwiga Grabowska)
851,0,3,4,2,347082,31.27499962,S,4,Not Specified,Male,Andersson,Master., Sigvard Harald Elias
852,0,3,0,0,347060,7.775000095,S,74,Not Specified,Male,Svensson,Mr., Johan
853,0,3,1,1,2678,15.24580002,C,9,Not Specified,Female,Boulos,Miss., Nourelain
854,1,1,0,1,PC 17592,39.40000153,S,16,D28,Female,Lines,Miss., Mary Conover
855,0,2,1,0,244252,26,S,44,Not Specified,Female,Carter,Mrs., Ernest Courtenay (Lilian Hughes)
856,1,3,0,1,392091,9.350000381,S,18,Not Specified,Female,Aks,Mrs., Sam (Leah Rosen)
857,1,1,1,1,36928,164.8666992,S,45,Not Specified,Female,Wick,Mrs., George Dennick (Mary Hitchcock)
858,1,1,0,0,113055,26.54999924,S,51,E17,Male,Daly,Mr., Peter Denis 
859,1,3,0,3,2666,19.25830078,C,24,Not Specified,Female,Baclini,Mrs., Solomon (Latifa Qurban)
860,0,3,0,0,2629,7.229199886,C,29.7,Not Specified,Male,Razi,Mr., Raihed
861,0,3,2,0,350026,14.10830021,S,41,Not Specified,Male,Hansen,Mr., Claus Peter
862,0,2,1,0,28134,11.5,S,21,Not Specified,Male,Giles,Mr., Frederick Edward
863,1,1,0,0,17466,25.92919922,S,48,D17,Female,Swift,Mrs., Frederick Joel (Margaret Welles Barron)
864,0,3,8,2,CA. 2343,69.55000305,S,29.7,Not Specified,Female,Sage,Miss.," Dorothy Edith ""Dolly"""
865,0,2,0,0,233866,13,S,24,Not Specified,Male,Gill,Mr., John William
866,1,2,0,0,236852,13,S,42,Not Specified,Female,Bystrom,Mrs., (Karolina)
867,1,2,1,0,SC/PARIS 2149,13.85830021,C,27,Not Specified,Female,Duran y More,Miss., Asuncion
868,0,1,0,0,PC 17590,50.49580002,S,31,A24,Male,Roebling,Mr., Washington Augustus II
869,0,3,0,0,345777,9.5,S,29.7,Not Specified,Male,van Melkebeke,Mr., Philemon
870,1,3,1,1,347742,11.13329983,S,4,Not Specified,Male,Johnson,Master., Harold Theodor
871,0,3,0,0,349248,7.895800114,S,26,Not Specified,Male,Balkic,Mr., Cerin
872,1,1,1,1,11751,52.55419922,S,47,D35,Female,Beckwith,Mrs., Richard Leonard (Sallie Monypeny)
873,0,1,0,0,695,5,S,33,B51 B53 B55,Male,Carlsson,Mr., Frans Olof
874,0,3,0,0,345765,9,S,47,Not Specified,Male,Vander Cruyssen,Mr., Victor
875,1,2,1,0,P/PP 3381,24,C,28,Not Specified,Female,Abelson,Mrs., Samuel (Hannah Wizosky)
876,1,3,0,0,2667,7.224999905,C,15,Not Specified,Female,Najib,Miss.," Adele Kiamie ""Jane"""
877,0,3,0,0,7534,9.8458004,S,20,Not Specified,Male,Gustafsson,Mr., Alfred Ossian
878,0,3,0,0,349212,7.895800114,S,19,Not Specified,Male,Petroff,Mr., Nedelio
879,0,3,0,0,349217,7.895800114,S,29.7,Not Specified,Male,Laleff,Mr., Kristo
880,1,1,0,1,11767,83.15830231,C,56,C50,Female,Potter,Mrs., Thomas Jr (Lily Alexenia Wilson)
881,1,2,0,1,230433,26,S,25,Not Specified,Female,Shelley,Mrs., William (Imanita Parrish Hall)
882,0,3,0,0,349257,7.895800114,S,33,Not Specified,Male,Markun,Mr., Johann
883,0,3,0,0,7552,10.51669979,S,22,Not Specified,Female,Dahlberg,Miss., Gerda Ulrika
884,0,2,0,0,C.A./SOTON 34068,10.5,S,28,Not Specified,Male,Banfield,Mr., Frederick James
885,0,3,0,0,SOTON/OQ 392076,7.050000191,S,25,Not Specified,Male,Sutehall,Mr., Henry Jr
886,0,3,0,5,382652,29.125,Q,39,Not Specified,Female,Rice,Mrs., William (Margaret Norton)
887,0,2,0,0,211536,13,S,27,Not Specified,Male,Montvila,Rev., Juozas
888,1,1,0,0,112053,30,S,19,B42,Female,Graham,Miss., Margaret Edith
889,0,3,1,2,W./C. 6607,23.45000076,S,29.7,Not Specified,Female,Johnston,Miss.," Catherine Helen ""Carrie"""
890,1,1,0,0,111369,30,C,26,C148,Male,Behr,Mr., Karl Howell
891,0,3,0,0,370376,7.75,Q,32,Not Specified,Male,Dooley,Mr., Patrick
